Facility Id,Facility Name,FRS Id,City,State,Zip Code,Latest Reporting Year,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Is_Direct_Emitter,Is_Supplier,Basin,State where Emissions Occur,Does the facility employ continuous emissions monitoring? ,Parent Company,Parent Ownership %
1005969,THE ANDERSONS MARATHON HOLDINGS LLC,110030736693.0,LOGANSPORT,IN,46947,2023,3389 WEST CR 300 SOUTH,CASS COUNTY,40.719022,-86.435982,325193.0,C,Other,True,False,,,,THE ANDERSONS INC,50.0
1005773,THE BELDEN BRICK COMPANY (0679000118),110000741859.0,SUGARCREEK,OH,44681,2023,475 Dover Rd. NW,TUSCARAWAS COUNTY,40.5117,-81.6389,327120.0,C,Minerals,True,False,,,,BELDEN HOLDING & ACQUISITION INC,100.0
1000639,THE BOEING COMPANY,110000620463.0,AUBURN,WA,98001,2023,700 15TH ST SW,KING COUNTY,47.283625,-122.24277,336413.0,C,Other,True,False,,,,THE BOEING CO,100.0
1006075,THE COLLEGE OF NEW JERSEY,110000802374.0,EWING,NJ,8628,2023,2000 PENNINGTON ROAD,MERCER COUNTY,40.271251,-74.782693,611310.0,C,Other,True,False,,,,THE COLLEGE OF NEW JERSEY,100.0
1001922,THE GEORGE WASHINGTON UNIVERSITY,110002500945.0,WASHINGTON,DC,20052,2023,2025 F ST NW,DISTRICT OF COLUMBIA,38.8975,-77.0474,611310.0,C,Other,True,False,,,,THE GEORGE WASHINGTON UNIVERSITY,100.0
1004610,THE GOODYEAR TIRE & RUBBER COMPANY - TOPEKA KANSAS PLANT,110000596533.0,TOPEKA,KS,66618,2023,2000 NORTHWEST HIGHWAY U.S. 24,SHAWNEE COUNTY,39.09099,-95.69256,326211.0,C,Other,True,False,,,,THE GOODYEAR TIRE & RUBBER CO,100.0
1002342,THE LYCRA COMPANY LLC,110000341504.0,WAYNESBORO,VA,22980,2023,400 DU PONT BOULEVARD,WAYNESBORO CITY,38.061111,-78.883333,325220.0,C,Other,True,False,,,,THE LYCRA CO LLC,100.0
1000907,THE MORNING STAR PACKING CO (Los Banos),110001161242.0,LOS BANOS,CA,93635,2023,13448 SOUTH VOLTA ROAD,MERCED COUNTY,37.09209,-120.9255,311421.0,C,Other,True,False,,,,THE MORNING STAR CO,100.0
1001739,THE WESTERN SUGAR COOPERATIVE,110011679567.0,LOVELL,WY,82431,2023,400 GREAT WESTERN AVENUE,BIG HORN COUNTY,44.8378,-108.4054,311313.0,"C,S",Minerals,True,False,,,,THE WESTERN SUGAR COOPERATIVE,100.0
1007883,THERMAFIBER INC,110017408287.0,WABASH,IN,46992,2023,3711 W. MILL ST,WABASH COUNTY,40.796213,-85.860415,327993.0,C,Minerals,True,False,,,,OWENS CORNING,100.0
1007678,THIELE KAOLIN COMPANY REEDY CREEK PLANT,110056255118.0,WRENS,GA,30833,2023,1735 Thiele Road,JEFFERSON COUNTY,33.18192,-82.366887,212323.0,C,Other,True,False,,,,THIELE KAOLIN CO,100.0
1002045,THIELE KAOLIN SANDERSVILLE,110067893257.0,SANDERSVILLE,GA,31082,2023,520 KAOLIN RD,WASHINGTON COUNTY,32.96717,-82.81782,212323.0,C,Other,True,False,,,,THIELE KAOLIN CO,100.0
1006351,THREE RIVERS REGIONAL MSW LANDFILL,110071161207.0,JACKSON,SC,29831,2023,9900 ATOMIC RD,AIKEN COUNTY,33.279795,-81.800572,562212.0,HH,Waste,True,False,,,,THREE RIVERS SOLID WASTE MANAGEMENT AUTHORITY,100.0
1002547,"THREE RIVERS SOLID WASTE MANAGEMENT AUTHORITY, THREE RIVERS REGIONAL LANDFILL",110016777111.0,PONTOTOC,MS,38863,2023,1904 PONTOTOC PARKWAY WEST,PONTOTOC COUNTY,34.2855,-89.059028,562212.0,HH,Waste,True,False,,,,THREE RIVERS SOLID WASTE MANAGEMENT AUTHORITY,100.0
1007868,TICONA POLYMERS INCORPORATED,110070935344.0,BISHOP,TX,78343,2023,5738 COUNTY ROAD 4,NUECES COUNTY,27.5672,-97.8254,325199.0,C,Chemicals,True,False,,,,CELANESE CORP,100.0
1004458,TILDEN MINING COMPANY L C,110041006416.0,ISHPEMING,MI,49849,2023,,MARQUETTE COUNTY,46.439735,-87.649771,212210.0,"C,Q",Metals,True,False,,,,CLEVELAND-CLIFFS INC,100.0
1007274,TIMBERLANDS LANDFILL,110002436114.0,BREWTON,AL,36426,2023,22800 HIGHWAY 41,ESCAMBIA COUNTY,31.2566,-87.1861,562212.0,HH,Waste,True,False,,,,REPUBLIC SERVICES INC,100.0
1003860,TIMKENSTEEL CORP (1576000613),110024425237.0,CANTON,OH,44706,2023,"1835 DUEBER AVENUE, S.W.",STARK COUNTY,40.780505,-81.397259,331110.0,"C,Q",Metals,True,False,,,,TIMKENSTEEL CORP,100.0
1001817,TINKER AIR FORCE BASE,110071159510.0,Tinker AFB,OK,73145,2023,"7460 Arnold Street, Suite 234",OKLAHOMA COUNTY,35.416701,-97.384073,928110.0,C,Other,True,False,,,,US GOVERNMENT,
1006540,TITAN TIRE CORP,110000412964.0,DES MOINES,IA,50317,2023,2345 EAST MARKET STREET,POLK COUNTY,41.585129,-93.571589,326211.0,C,Other,True,False,,,,TITAN INTERNATIONAL INC,100.0
1003486,TITAN TIRE CORPORATION OF FREEPORT,110000436528.0,FREEPORT,IL,61032,2023,3769 ROUTE 20 EAST,STEPHENSON COUNTY,42.2735,-89.539081,326211.0,C,Other,True,False,,,,TITAN AMERICA LLC,100.0
1004944,TITANIUM METALS CORP TORONTO PLANT,110000384940.0,TORONTO,OH,43964,2023,100 TITANIUM WAY,JEFFERSON COUNTY,40.44979,-80.60923,331491.0,C,Metals,True,False,,,,BERKSHIRE HATHAWAY INC,100.0
1004743,TOLAND ROAD LANDFILL,110012693932.0,SANTA PAULA,CA,93060,2023,3500 NORTH TOLAND ROAD,VENTURA COUNTY,34.405411,-118.996373,562212.0,HH,Waste,True,False,,,,VENTURA REGIONAL SANITATION DISTRICT,100.0
1000338,"TORAY PLASTICS (AMERICA), INC.",110000312233.0,NORTH KINGSTOWN,RI,2852,2023,50 BELVER AVENUE,WASHINGTON COUNTY,41.592096,-71.427317,326112.0,C,Other,True,False,,,,TORAY INDUSTRIES AMERICA INC,100.0
1007722,TORO ENERGY OF OHIO - AMERICA S LANDFILL GAS,110001629587.0,WAYNESBURG,OH,44688,2023,7916 CHAPEL ST. SE,STARK COUNTY,40.707476,-81.259879,562212.0,"C,HH",Waste,True,False,,,,WASTE MANAGEMENT INC,100.0
1000807,"TOTALENERGIES PETROCHEMICALS & REFINING USA, INC. - CARVILLE POLYSTYRENE PLANT",110070827758.0,CARVILLE,LA,70721,2023,6225 HIGHWAY 75,IBERVILLE PARISH,30.218908,-91.066327,325211.0,C,Other,True,False,,,,TOTAL HOLDINGS USA INC,100.0
1006044,TOWER LANDFILL INC,110013919359.0,COMMERCE CITY,CO,80022,2023,8480 TOWER ROAD,ADAMS COUNTY,39.853407,-104.768066,562212.0,HH,Waste,True,False,,,,REPUBLIC SERVICES INC,100.0
1006089,TOYON CANYON PARK RECLAMATION PROJECT,110013959895.0,LOS ANGELES,CA,90027,2023,5050 MOUNT HOLLYWOOD DRIVE,LOS ANGELES COUNTY,34.1441,-118.3012,562212.0,HH,Waste,True,False,,,,CITY OF LOS ANGELES CALIFORNIA,100.0
1004949,TOYOTA MOTOR MANUFACTURING KENTUCKY INCORPORATED,110000378840.0,GEORGETOWN,KY,40324,2023,1001 CHERRY BLOSSOM WAY,SCOTT COUNTY,38.26035,-84.534367,336110.0,C,Other,True,False,,,,TOYOTA MOTOR NORTH AMERICA INC,100.0
1003585,TOYOTA MOTOR MANUFACTURING TEXAS INC,110020572389.0,SAN ANTONIO,TX,78264,2023,1 LONE STAR PASS,BEXAR COUNTY,29.26632,-98.54661,336110.0,C,Other,True,False,,,,TOYOTA MOTOR NORTH AMERICA INC,100.0
1001828,TOYOTA MOTOR MFG IN INC,110058771495.0,PRINCETON,IN,47670,2023,4000 TULIP TREE DR,GIBSON COUNTY,38.292784,-87.564826,336110.0,C,Other,True,False,,,,TOYOTA MOTOR NORTH AMERICA INC,100.0
1006532,TOYTOWN SLF,110071161830.0,ST PETERSBURG,FL,33716,2023,10550 16th Street North,PINELLAS COUNTY,27.87501,-82.65399,562212.0,HH,Waste,True,False,,,,COUNTY OF PINELLAS FLORIDA,100.0
1005198,TPC GROUP LLC,110000461134.0,HOUSTON,TX,77017,2023,8600 PARK PLACE BOULEVARD,HARRIS COUNTY,29.69845,-95.254597,325110.0,C,Chemicals,True,False,,,,SK CAPITAL PARTNERS LP,100.0
1007897,TRAIL RIDGE LANDFILL INC,110002376919.0,BALDWIN,FL,32234,2023,5110 U.S. HIGHWAY 301,DUVAL COUNTY,30.231429,-82.003313,562212.0,"C,HH",Waste,True,False,,,,CITY OF JACKSONVILLE,100.0
1005185,TRANS ALASKA PIPELINE SYSTEM PUMP STATION 3,110071160151.0,PRUDHOE BAY,AK,99734,2023,,NORTH SLOPE BOROUGH,68.842778,-148.829722,486110.0,C,Other,True,False,,,,ALYESKA PIPELINE SERVICE CO,100.0
1005187,TRANS ALASKA PIPELINE SYSTEM PUMP STATION 4,110071160777.0,PRUDHOE BAY,AK,99734,2023,,NORTH SLOPE BOROUGH,68.5075,-149.675833,486110.0,C,Other,True,False,,,,ALYESKA PIPELINE SERVICE CO,100.0
1003864,TRANS-JORDAN LANDFILL,110071161277.0,South Jordan,UT,84095,2023,10873 SOUTH BACCHUS HWY (U-111),SALT LAKE COUNTY,40.549899,-111.98802,562212.0,"C,HH",Waste,True,False,,,,TRANS-JORDAN CITIES UT,100.0
1006431,TPIC Basin 940 - Breton Sound 20-21,110071161732.0,Offshore,LA,0,2023,,PLAQUEMINES PARISH,29.578389,-89.116639,211120.0,"C,W-OFFSH",Petroleum and Natural Gas Systems,True,False,,,,TEXAS PETROLEUM INVESTMENT CO,100.0
1007321,TPIC Basin 940 - Main Pass 69 B South,110071160845.0,Offshore,LA,0,2023,,PLAQUEMINES PARISH,29.241,-89.0764,211120.0,"C,W-OFFSH",Petroleum and Natural Gas Systems,True,False,,,,TEXAS PETROLEUM INVESTMENT CO,100.0
1006505,TOWNER COMPRESSOR STATION,110064538326.0,TOWNER,ND,58788,2023,5792 SEVENTH AVENUE NE,MCHENRY COUNTY,48.253069,-100.431591,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,True,False,,,,Enbridge (US) Inc,50.0
1013536,TRANSCO STATION 023,110070789260.0,Victoria,TX,77095,2023,,VICTORIA COUNTY,28.7046,-96.9307,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,True,False,,,,THE WILLIAMS COS INC,100.0
1012931,TRANSCO STATION 042,110071162533.0,Starks,LA,70661,2023,,CALCASIEU PARISH,30.3583,-93.6016,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,True,False,,,,THE WILLIAMS COS INC,100.0
1013329,TRANSCO STATION 084,110071162143.0,Bulter,AL,36904,2023,2328 Brightwater Rd,CHOCTAW COUNTY,32.050551,-88.38196,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,True,False,,,,THE WILLIAMS COS INC,100.0
1007006,TRANSCO STATION 100,110010418949.0,BILLINGSLEY,AL,36006,2023,642 COUNTY ROAD 62,CHILTON COUNTY,32.67078,-86.718256,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,True,False,,,,THE WILLIAMS COS INC,100.0
1006954,TRANSCO STATION 105,110061717496.0,ROCKFORD,AL,35136,2023,235 HIGHWAY 22 EAST,COOSA COUNTY,32.883333,-86.166667,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,True,False,,,,THE WILLIAMS COS INC,100.0
1007049,TRANSCO STATION 110,110061789060.0,WADLEY,AL,36276,2023,1440 COUNTY ROAD 41,RANDOLPH COUNTY,33.151313,-85.512408,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,True,False,,,,THE WILLIAMS COS INC,100.0
1013305,TRANSCO STATION 116,110071162404.0,Whitesburg,GA,30185,2023,244 Five Notch Road South,CARROLL COUNTY,33.48519,-84.91567,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,True,False,,,,THE WILLIAMS COS INC,100.0
1007004,TRANSCO STATION 120,110009356758.0,STOCKBRIDGE,GA,30281,2023,683 VALLEY HILL ROAD,HENRY COUNTY,33.5711,-84.2533,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,True,False,,,,THE WILLIAMS COS INC,100.0
1009154,TRANSCO STATION 125,110005714067.0,Monroe,GA,30656,2023,1001 James Huff Road,WALTON COUNTY,33.829636,-83.691207,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,True,False,,,,THE WILLIAMS COS INC,100.0
1008043,TRANSCO STATION 130,110005675439.0,COMER,GA,30629,2023,117 WINNS LAKE ROAD,MADISON COUNTY,34.09976,-83.08435,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,True,False,,,,THE WILLIAMS COS INC,100.0
1007003,TRANSCO STATION 140,110001669052.0,MOORE,SC,29369,2023,2201 MOORE-DUNCAN HWY,SPARTANBURG COUNTY,34.846944,-82.010556,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,True,False,,,,THE WILLIAMS COS INC,100.0
1006973,TRANSCO STATION 150,110000615335.0,MOORESVILLE,NC,28115,2023,236 TRANSCO ROAD,IREDELL COUNTY,35.52548,-80.85899,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,True,False,,,,THE WILLIAMS COS INC,100.0
1008045,TRANSCO STATION 160,110071161217.0,REIDSVILLE,NC,27320,2023,4300 NC HIGHWAY 65 WEST,ROCKINGHAM COUNTY,36.342764,-79.821051,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,True,False,,,,THE WILLIAMS COS INC,100.0
1006997,TRANSCO STATION 165/166,110001893620.0,CHATHAM,VA,24531,2023,945 TRANSCO ROAD,PITTSYLVANIA COUNTY,36.83236,-79.33587,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,True,False,,,,THE WILLIAMS COS INC,100.0
1007042,TRANSCO STATION 170,110042062969.0,APPOMATTOX,VA,24522,2023,2444 PUMPING STATION ROAD,APPOMATTOX COUNTY,37.345201,-78.87385,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,True,False,,,,THE WILLIAMS COS INC,100.0
1008046,TRANSCO STATION 180,110020676320.0,UNIONVILLE,VA,22567,2023,7444 EVERONA RD,ORANGE COUNTY,38.301948,-77.9624,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,True,False,,,,THE WILLIAMS COS INC,100.0
1006998,TRANSCO STATION 185,110007320130.0,MANASSAS,VA,20109,2023,10201 BALLS FORD RD,PRINCE WILLIAM COUNTY,38.8021,-77.5017,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,True,False,,,,WILLIAMS COS INC (THE),100.0
1006953,TRANSCO STATION 190,110000796782.0,ELLICOTT CITY,MD,21042,2023,11910 CARROLL MILL RD,HOWARD COUNTY,39.26551,-76.9267,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,True,False,,,,THE WILLIAMS COS INC,100.0
1009006,TRANSCO STATION 30,,El Campo,TX,77437,2023,FM Road 2546,,29.27916,-96.28888,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,True,False,,,,THE WILLIAMS COS INC,100.0
1009007,TRANSCO STATION 44,,Johnson's Bayou,LA,70631,2023,State Highway 82,,29.7609207,-93.6435561,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,True,False,,,,THE WILLIAMS COS INC,100.0
1009008,TRANSCO STATION 45,110071161158.0,Ragley,LA,70657,2023,17333 US Highway 171 North,BEAUREGARD PARISH,30.432649,-93.23259,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,True,False,,,,THE WILLIAMS COS INC,100.0
1002711,TRANSCO STATION 515,110071161256.0,BEAR CREEK,PA,18602,2023,182 BUCK BLVD (HIGHWAY 115),LUZERNE COUNTY,41.1786,-75.68904,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,True,False,,,,THE WILLIAMS COS INC,100.0
1009159,TRANSCO STATION 517,110007339059.0,Benton,PA,17814,2023,102 Pole Bridge Road,COLUMBIA COUNTY,41.26968,-76.42972,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,True,False,,,,THE WILLIAMS COS INC,100.0
1007081,TRANSCO STATION 60,110061290641.0,JACKSON,LA,70748,2023,2988 HIGHWAY 964,EAST FELICIANA PARISH,30.747356,-91.277855,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,True,False,,,,THE WILLIAMS COS INC,100.0
1014696,TRANSCO STATION 607,110071360145.0,Sweet Valley,PA,18656,2023,78 Maransky Road,LUZERNE COUNTY,41.299158,-76.222881,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,True,False,,,,THE WILLIAMS COS INC,100.0
1014363,TRANSCO STATION 610,110070507368.0,Millville,PA,17846,2023,26 Welliversville Rd,COLUMBIA COUNTY,41.105134,-76.445696,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,True,False,,,,THE WILLIAMS COS INC,100.0
1014726,TRANSCO STATION 620,110071410485.0,Hegins,PA,17938,2023,,SCHUYLKILL COUNTY,40.67691,-76.472934,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,True,False,,,,THE WILLIAMS COS INC,100.0
1007016,TRANSCO STATION 70,110002324707.0,TYLERTOWN,MS,39667,2023,967 HIGHWAY 583,WALTHALL COUNTY,31.246444,-90.199889,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,True,False,,,,THE WILLIAMS COS INC,100.0
1007043,TRANSCO STATION 80,110012659765.0,HEIDELBERG,MS,39439,2023,1666 BONNER ROAD,JONES COUNTY,31.8153,-89.04899,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,True,False,,,,THE WILLIAMS COS INC,100.0
1009151,TRANSCO STATION 83,110071161321.0,Citronelle,AL,36522,2023,,MOBILE COUNTY,31.084131,-88.3195,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,True,False,,,,THE WILLIAMS COS INC,100.0
1009152,TRANSCO STATION 85,110043570141.0,Butler,AL,36904,2023,600 Pine View Road,CHOCTAW COUNTY,32.060819,-88.36416,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,True,False,,,,THE WILLIAMS COS INC,100.0
1007005,TRANSCO STATION 90,110006001487.0,SWEETWATER,AL,36782,2023,18491 AL HIGHWAY 69 SOUTH,MARENGO COUNTY,32.202436,-87.947919,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,True,False,,,,THE WILLIAMS COS INC,100.0
1009727,TRANSCO STATION 95,110043176559.0,Marion Junction,AL,36759,2023,County Road 179,DALLAS COUNTY,32.433189,-87.326565,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,True,False,,,,THE WILLIAMS COS INC,100.0
1007048,TRANSCO STATION 54,110071161214.0,WASHINGTON,LA,70589,2023,3149 LOUISIANA HWY 10,ST. LANDRY PARISH,30.671703,-92.125385,486210.0,"C,W-UNSTG",Petroleum and Natural Gas Systems,True,False,,,,THE WILLIAMS COS INC,100.0
1002818,TREASURE COAST ENERGY CENTER,110038040214.0,FORT PIERCE,FL,34981,2023,4545 ENERGY LANE,ST. LUCIE COUNTY,27.3839,-80.3775,221112.0,D,Power Plants,True,False,,,,FLORIDA MUNICIPAL POWER AGENCY,100.0
1004829,TRECORA HYDROCARBONS LLC,110000464097.0,SILSBEE,TX,77656,2023,7752 FM 418,HARDIN COUNTY,30.3985,-94.2296,325110.0,C,Chemicals,True,False,,,,TRECORA RESOURCES,100.0
1006662,TRENTON AGRI PRODUCTS,110070492012.0,TRENTON,NE,69044,2023,36638 US HIGHWAY 34,HITCHCOCK COUNTY,40.19618,-100.98,325193.0,C,Other,True,False,,,,TRENTON AGRI PRODUCTS LLC,100.0
1007836,TRI-CITIES RECYCLING,110002688093.0,FREMONT,CA,94538,2023,7010 AUTO MALL PARKWAY,ALAMEDA COUNTY,37.49548,-121.98914,562212.0,HH,Waste,True,False,,,,WASTE MANAGEMENT INC,100.0
1007728,TRI-CITY RDF,110034152039.0,CARSONVILLE,MI,48419,2023,426 NORTH RUTH ROAD,SANILAC COUNTY,43.437104,-82.731797,562212.0,"C,HH",Waste,True,False,,,,WASTE MANAGEMENT INC,100.0
1003693,TRI-K LANDFILL INC,110014015939.0,STANFORD,KY,40484,2023,1905 KENTUCKY HIGHWAY 3249,LINCOLN COUNTY,37.468889,-84.675556,562212.0,"C,HH",Waste,True,False,,,,REPUBLIC SERVICES INC,100.0
1002261,TRICOR REFINING LLC,110017407153.0,BAKERSFIELD,CA,93308,2023,1134 Manor Street,KERN COUNTY,35.4185,-119.0112,324110.0,"C,Y",Refineries,True,False,,,,SAN JOAQUIN REFINING CO INC,50.0
1005608,TRONOX LLC,110067231926.0,HAMILTON,MS,39746,2023,40034 Tronox ROAD,MONROE COUNTY,33.726683,-88.469722,325130.0,"C,EE",Chemicals,True,False,,,,TRONOX INC,100.0
1004365,TROPICANA MANUFACTURING CO INC,110000365328.0,BRADENTON,FL,34208,2023,1001 13TH AVE. E.,MANATEE COUNTY,27.487024,-82.551166,311421.0,"C,II","Other,Waste",True,False,,,,"Tropicana Manufacturing Co, Inc",100.0
1004369,TROPICANA MANUFACTURING COMPANY INC,110063100460.0,FORT PIERCE,FL,34981,2023,6500 GLADES CUT-OFF ROAD,ST. LUCIE COUNTY,27.37565,-80.39125,311411.0,C,Other,True,False,,,,"Tropicana Manufacturing Co, Inc",100.0
1003097,TRINIDAD GAS PROCESSING PLANT,110008165939.0,TRINIDAD,TX,75163,2023,795 LONE STAR ROAD,HENDERSON COUNTY,32.127458,-96.085153,211130.0,"C,W-PROC",Petroleum and Natural Gas Systems,True,False,,,,M6 MIDSTREAM LLC,100.0
1003120,TRUNKLINE GAS CO - EPPS,110001143842.0,EPPS,LA,71237,2023,745 HIGHWAY 134,WEST CARROLL PARISH,32.61825,-91.57625,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,True,False,,,,ENERGY TRANSFER LP,100.0
1003122,TRUNKLINE GAS CO - INDEPENDENCE,110010570024.0,COLDWATER,MS,38618,2023,8354 HIGHWAY 305,TATE COUNTY,34.739917,-89.810833,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,True,False,,,,ENERGY TRANSFER LP,100.0
1003124,TRUNKLINE GAS CO - LONGVILLE CMP STN #48,110002436436.0,LONGVILLE,LA,70652,2023,11381 HWY 171,BEAUREGARD PARISH,30.591197,-93.231021,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,True,False,,,,ENERGY TRANSFER LP,100.0
1001868,TRUSTEES OF PRINCETON UNIVERSITY,110070835116.0,PRINCETON,NJ,8543,2023,DEPT OF ENGINEERING MACMILLAN BLDG ELM DR,MERCER COUNTY,40.354641,-74.646744,611310.0,C,Other,True,False,,,,THE TRUSTEES OF PRINCETON UNIVERSITY,100.0
1000446,TS Power Plant,110039075675.0,BATTLE MOUNTAIN,NV,89820,2023,450 TS POWER PLANT ROAD,Eureka,40.7458,-116.5297,221112.0,D,Power Plants,True,False,,,,BARRICK GOLD OF NORTH AMERICA INC,61.5
1007634,TULLYTOWN RESOURCE RECOVER FACILITY (TRRF) LANDFILL,110000924251.0,TULLYTOWN,PA,19007,2023,200 BORDENTOWN ROAD,BUCKS COUNTY,40.133394,-74.804474,562212.0,"C,HH",Waste,True,False,,,,WASTE MANAGEMENT INC,100.0
1006465,TURKEY CREEK LANDFILL,110007397637.0,ALVARADO,TX,76009,2023,9100 S INTERSTATE 35 W,JOHNSON COUNTY,32.3575,-97.203888,562212.0,"C,HH",Waste,True,False,,,,WASTE CONNECTIONS US INC,100.0
1007638,TWIN BRIDGES RDF,110009567012.0,DANVILLE,IN,46122,2023,124 TWIN BRIDGES RD,HENDRICKS COUNTY,39.7507,-86.5006,562212.0,"C,HH",Waste,True,False,,,,WASTE MANAGEMENT INC,100.0
1004041,TWIN CHIMNEYS LANDFILL,110040485445.0,HONEA PATH,SC,29654,2023,11075 AUGUSTA RD (HWY 25S),GREENVILLE COUNTY,34.5388,-82.3111,562212.0,"C,HH",Waste,True,False,,,,COUNTY OF GREENVILLE SOUTH CAROLINA,100.0
1007896,TWO PINE LANDFILL,110027990057.0,JACKSONVILLE,AR,72076,2023,100 TWO PINE DRIVE,PULASKI COUNTY,34.834994,-92.163531,562212.0,"C,HH",Waste,True,False,,,,WASTE MANAGEMENT INC,100.0
1001662,TYLER PIPE COMPANY,110028677091.0,TYLER,TX,75706,2023,11910 CR 492,SMITH COUNTY,32.43442,-95.36285,331511.0,"C,TT","Metals,Waste",True,False,,,,MCWANE INC,100.0
1004952,TYSON FARMS INC - TEMPERANCEVILLE,110053285020.0,TEMPERANCEVILLE,VA,23442,2023,11224 LANKFORD HIGHWAY,ACCOMACK COUNTY,37.885,-75.555278,311615.0,"C,II","Other,Waste",True,False,,,,TYSON FOODS INC,100.0
1000016,TYSON FARMS INCORPORATED HARMONY,110001478696.0,HARMONY,NC,28634,2023,501 SHEFFIELD ROAD,IREDELL COUNTY,35.95458,-80.72108,311613.0,C,Other,True,False,,,,TYSON FOODS INC,100.0
1000015,"TYSON FARMS, INC.",110000492734.0,WILKESBORO,NC,28697,2023,704 FACTORY STREET,WILKES COUNTY,36.143889,-81.163333,311615.0,C,Other,True,False,,,,TYSON FOODS INC,100.0
1005383,"TYSON FARMS, INC. - Union City TN",110000374639.0,UNION CITY,TN,38261,2023,2800 E. TYSON DR.,OBION COUNTY,36.419221,-89.005841,311615.0,"C,II","Other,Waste",True,False,,,,TYSON FOODS INC,100.0
1003444,TYSON FOODS INCORPORATED,110000452778.0,BERRYVILLE,AR,72616,2023,110 W. FREEMAN AVE.,CARROLL COUNTY,36.370833,-93.570556,311615.0,C,Other,True,False,,,,TYSON FOODS INC,100.0
1002696,TYSON FOODS-RIVER VALLEY,110007232173.0,SCRANTON,AR,72863,2023,7755 N STATE HWY 393,LOGAN COUNTY,35.374056,-93.5695,311613.0,"C,II","Other,Waste",True,False,,,,TYSON FOODS INC,100.0
1000038,TYSON FRESH MEATS,110071162155.0,WALLULA,WA,99363,2023,13983 DODD ROAD,WALLA WALLA COUNTY,46.13672,-118.91564,311611.0,"C,II","Other,Waste",True,False,,,,TYSON FOODS INC,100.0
1001680,TYSON FRESH MEATS,110009497785.0,AMARILLO,TX,79187,2023,5000 N. FM 1912,POTTER COUNTY,35.258611,-101.642222,311611.0,"C,II","Other,Waste",True,False,,,,TYSON FOODS INC,100.0
1001827,TYSON FRESH MEATS INC,110057418888.0,HOLCOMB,KS,67851,2023,3105 NORTH IBP ROAD,FINNEY COUNTY,38.0,-101.023453,311611.0,C,Other,True,False,,,,TYSON FOODS INC,100.0
1000037,TYSON FRESH MEATS INC,110070276370.0,Hillsdale,IL,61257,2023,28424 38th Avenue North,ROCK ISLAND COUNTY,41.5514,-90.2256,311611.0,"C,II","Other,Waste",True,False,,,,TYSON FOODS INC,100.0
1006783,TYSON FRESH MEATS INC,110070317188.0,LOGANSPORT,IN,46947,2023,2125 SOUTH CR 125 WEST,CASS COUNTY,40.74667,-86.56778,311611.0,"C,II","Other,Waste",True,False,,,,TYSON FOODS INC,100.0
1001703,TYSON FRESH MEATS INC,,COLUMBUS JUNCTION,IA,52738,2023,16198 HIGHWAY 70 NORTH,,41.296667,-91.356944,311611.0,"C,II","Other,Waste",True,False,,,,TYSON FOODS INC,100.0
1001915,TYSON FRESH MEATS INC MADISON NEBRASKA,110070690972.0,MADISON,NE,68748,2023,1200 INDUSTRIAL PARKWAY,MADISON COUNTY,41.8164,-97.4667,311611.0,II,Waste,True,False,,,,TYSON FOODS INC,100.0
